"[2, 1, 1, 0, 2, 2, 0, 1, 0]",[-36.  -20.  -20.  -28.8 -20.  -20.  -16.  -20.  -16. ]
"[2, 1, 1, 1, 0, 2, 0, 0, 2]","[-20.         -45.27573609 -20.         -34.09891194   9.89985582
 -18.17051314   0.         -16.           0.        ]"
"[0, 1, 0, 1, 0, 2, 0, 0, 2]","[-15.227008   -20.           7.16525984   0.         -16.
 -33.23150923 -19.1820807    0.           0.        ]"
"[1, 2, 1, 2, 1, 0, 2, 0, 1]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[0, 0, 0, 0, 1, 2, 0, 1, 2]",[-16.    3.6   0.    0.    0.    0.    0.    0.    0. ]
"[1, 0, 0, 1, 2, 2, 1, 0, 0]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[1, 2, 1, 2, 2, 0, 1, 2, 1]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[1, 2, 2, 1, 1, 1, 2, 1, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[2, 1, 0, 1, 2, 2, 0, 1, 0]",[-20. -20. -16. -20.   0.   0.   0.   0.   0.]
"[2, 1, 1, 2, 0, 0, 2, 0, 1]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[1, 0, 2, 1, 0, 0, 2, 1, 2]","[-59.089664   -59.02848    -59.88008    -76.49890301 -33.55589159
 -57.5968487  -59.88008    -59.88008    -59.88008   ]"
"[1, 0, 0, 2, 1, 2, 1, 2, 0]","[-18.10708132   0.           2.         -32.5284929  -18.02006899
 -33.70371404 -43.96964622   0.           9.99994154]"
"[1, 0, 0, 2, 1, 2, 1, 2, 1]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[1, 2, 2, 0, 1, 1, 0, 2, 0]","[-34.4352361  -20.         -20.           9.95277634   0.
   0.           0.         -18.4352361    0.        ]"
"[2, 0, 0, 1, 2, 1, 0, 0, 0]",[-20.     -3.168   0.      0.      0.      0.      0.      0.      0.   ]
"[1, 0, 0, 2, 2, 1, 2, 0, 1]","[-34.02000124 -44.01591264  10.         -18.02         0.
 -34.02000017 -18.02       -16.         -32.436     ]"
"[0, 2, 0, 0, 1, 2, 1, 0, 0]","[2.23394688 0.         0.         0.         0.         0.
 0.         0.         0.        ]"
"[1, 2, 0, 0, 1, 2, 1, 2, 0]","[-20.         -20.           7.902848     0.         -18.53904512
   0.           0.           0.           2.        ]"
"[1, 2, 1, 2, 0, 1, 1, 2, 2]","[-20.         -34.02598418 -20.         -20.           9.98065719
 -18.03460982 -32.70773528   0.         -18.02382988]"
"[1, 0, 0, 2, 0, 1, 2, 2, 1]","[-20.           9.53051643   0.           0.           0.
   0.           0.           0.           0.        ]"
"[1, 1, 1, 1, 0, 2, 0, 2, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[1, 0, 2, 1, 2, 2, 1, 0, 1]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[0, 0, 2, 0, 1, 2, 0, 1, 0]",[-16.     4.88   0.     0.     0.     0.     0.     0.     0.  ]
"[2, 1, 0, 1, 2, 0, 0, 1, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[1, 0, 1, 2, 1, 2, 2, 0, 0]","[-20.           9.45024419   0.           0.           0.
   0.           0.           1.97999757   0.        ]"
"[1, 2, 0, 2, 1, 0, 1, 2, 0]","[-80.69133727 -86.24621417  10.         -86.92988808 -87.61964254
   8.6455746  -89.43901046 -80.42558619   9.14100654]"
"[2, 1, 0, 2, 0, 0, 0, 0, 1]","[-20.         -20.         -39.04       -47.92793708 -16.
 -16.           3.76128435   0.           0.        ]"
"[2, 0, 0, 0, 1, 2, 0, 1, 0]","[-20.       6.7232   0.       0.       0.       0.       0.       0.
   0.    ]"
"[0, 0, 1, 0, 0, 1, 0, 2, 2]",[-16.  -28.8 -20.  -16.    0.    0.    0.    0.    0. ]
"[1, 2, 0, 1, 2, 1, 2, 2, 1]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[0, 0, 0, 1, 2, 1, 2, 0, 0]",[-16. -16.   0.   0.   0.   0.   0.   0.   0.]
"[1, 0, 2, 1, 2, 2, 0, 1, 0]","[-20.         -28.8        -34.02245112 -18.06458564   0.
   0.           9.9876206  -18.2857511    0.        ]"
"[1, 0, 1, 0, 2, 0, 2, 2, 1]","[-45.23600243  10.         -54.00669434 -14.42078735 -32.47166854
   2.         -43.9688       0.         -32.4361078 ]"
"[0, 1, 2, 1, 1, 0, 0, 2, 2]","[-16.         -20.         -20.         -20.         -35.03376
   8.65782272   0.           0.           0.        ]"
"[0, 0, 1, 1, 2, 0, 0, 0, 2]","[1.77775488 0.         0.         0.         0.         0.
 0.         0.         0.        ]"
"[2, 0, 2, 1, 0, 0, 0, 0, 1]","[-20.           0.47236492   0.           0.           0.
   0.           0.           0.           0.        ]"
"[1, 1, 1, 2, 0, 0, 2, 2, 1]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[0, 0, 0, 0, 2, 1, 1, 0, 2]","[1.90760056 0.         0.         0.         0.         0.
 0.         0.         0.        ]"
"[0, 0, 2, 1, 2, 1, 1, 0, 2]",[2. 0. 0. 0. 0. 0. 0. 0. 0.]
"[1, 0, 2, 1, 2, 1, 1, 0, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[1, 2, 0, 0, 2, 1, 0, 1, 2]","[-35.80438401 -20.           0.98991026   0.           0.
 -35.66192141   0.           0.           0.        ]"
"[0, 1, 2, 1, 1, 2, 0, 0, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[0, 0, 2, 0, 0, 1, 0, 2, 1]","[0.68157112 0.         0.         0.         0.         0.
 0.         0.         0.        ]"
"[1, 0, 2, 2, 0, 1, 0, 2, 1]","[-20.           1.09074405   0.           0.           0.
   0.           0.           0.           0.        ]"
"[1, 0, 0, 2, 2, 0, 1, 2, 1]","[-20.         -28.67330632 -28.8        -20.         -20.
 -16.         -20.         -20.         -20.        ]"
"[0, 2, 1, 2, 0, 0, 1, 0, 0]","[ -9.00218718 -20.           0.           0.           0.
   0.           0.           0.           0.        ]"
"[2, 1, 1, 1, 2, 2, 0, 0, 0]","[-35.91679553 -36.         -20.         -20.         -35.97685396
 -20.         -16.         -16.           0.98824635]"
"[0, 1, 0, 0, 0, 2, 2, 0, 1]","[  2.73472972   0.           0.           0.           0.
   0.           0.           0.         -19.80868448]"
"[0, 1, 2, 1, 0, 2, 0, 1, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[1, 0, 2, 0, 2, 2, 1, 0, 1]","[-34.02       -28.8        -20.          10.         -32.5230929
   0.         -32.57206581   0.         -32.436     ]"
"[2, 1, 1, 0, 2, 0, 1, 0, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[1, 2, 0, 0, 1, 1, 2, 2, 0]","[-35.604      -34.02080318 -14.416        9.99594352   0.
   0.           0.           0.           0.        ]"
"[2, 1, 1, 0, 0, 1, 0, 2, 2]",[-20.  -20.  -20.  -28.8 -12.8 -20.  -16.  -20.  -20. ]
"[0, 1, 2, 1, 0, 1, 0, 2, 2]",[-16. -20. -20. -20.   2.   0.   0.   0.   0.]
"[2, 1, 1, 0, 1, 2, 2, 0, 0]","[-20.         -35.58605943 -20.           1.87048716   0.
   0.           0.           0.           0.        ]"
"[0, 0, 1, 1, 0, 0, 2, 2, 0]","[-18.97847816 -27.92772299 -20.         -20.          -8.6752361
 -16.         -20.         -20.           2.04897815]"
"[2, 1, 2, 1, 0, 1, 0, 0, 2]","[-20.         -20.         -20.         -20.           9.81985601
   0.           0.           0.           0.        ]"
"[1, 2, 1, 0, 2, 2, 1, 2, 1]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[2, 1, 1, 0, 2, 2, 1, 0, 0]","[-20.         -20.         -20.         -26.08605856 -20.
 -20.         -20.         -16.         -16.        ]"
"[1, 2, 0, 1, 0, 0, 2, 1, 2]","[-35.60844532 -20.           0.98415607 -20.           0.
   0.84960402   0.           0.         -19.81745039]"
"[0, 0, 0, 0, 0, 2, 1, 2, 1]","[2.26620472 0.         0.         0.         0.         0.
 0.         0.         0.        ]"
"[1, 2, 0, 0, 0, 2, 1, 2, 1]","[-20.         -34.35218888 -16.           8.92625818   2.
 -20.           0.         -18.53904512   0.        ]"
"[2, 1, 1, 1, 0, 0, 2, 2, 0]","[-20.         -20.         -20.         -20.         -16.
 -16.         -20.         -20.           3.42149804]"
"[2, 1, 1, 1, 2, 1, 2, 2, 0]",[-20. -20. -20. -20.   0.   0.   0.   0.   0.]
"[1, 0, 1, 1, 2, 2, 2, 1, 2]","[-34.02000593   9.99999916   0.           0.         -32.43601257
 -18.02002261   0.         -18.02064255   0.        ]"
"[2, 1, 2, 1, 0, 0, 2, 0, 1]","[-20.         -20.         -20.         -20.           5.41486624
   0.         -20.           0.           0.        ]"
"[0, 1, 2, 1, 2, 0, 0, 0, 0]","[-15.0648064 -20.        -36.        -20.        -20.        -16.
   1.3945536   0.          0.       ]"
"[2, 1, 2, 1, 1, 0, 0, 2, 0]","[-45.23845176 -54.26649358 -20.         -45.23608688 -54.90098973
   9.99999995   2.31994161   0.           0.18929187]"
"[1, 2, 1, 2, 1, 0, 1, 2, 0]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[1, 2, 1, 2, 1, 2, 1, 1, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[1, 1, 1, 2, 0, 2, 2, 1, 0]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[2, 1, 0, 1, 1, 2, 0, 0, 2]","[-20.         -35.27977294   8.8491448    0.           0.
   0.           0.           0.           0.        ]"
"[1, 0, 0, 0, 1, 0, 2, 2, 1]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[2, 0, 1, 0, 0, 1, 0, 0, 2]","[-35.36612313 -12.8        -20.         -16.           5.20518612
   0.         -26.24         0.           0.        ]"
"[1, 1, 2, 2, 0, 2, 1, 1, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[0, 1, 0, 1, 2, 0, 0, 0, 2]","[  9.89732448   0.           0.         -18.04453541   0.
   0.         -26.24       -16.           0.        ]"
"[1, 2, 0, 0, 1, 2, 0, 1, 2]","[-20.        -20.          2.0911968   0.          0.          0.
   0.          0.          0.       ]"
"[1, 2, 1, 0, 0, 0, 2, 2, 1]","[-20.         -34.02100398 -34.02382988 -28.8          9.99998084
   0.           0.           0.           0.        ]"
"[1, 0, 2, 1, 2, 1, 2, 2, 1]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[0, 1, 2, 1, 2, 1, 0, 0, 2]","[-35.3536  -39.96    -39.96    -39.96    -39.96    -39.96    -28.54656
 -28.8     -38.02752]"
"[0, 0, 2, 1, 0, 1, 2, 0, 0]","[-16.        1.53648   0.        0.        0.        0.        0.
   0.        0.     ]"
"[2, 1, 0, 1, 2, 0, 1, 0, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[2, 0, 2, 0, 1, 0, 1, 0, 0]","[-20.           1.48419916   0.           0.           0.
   0.           0.           0.           0.        ]"
"[1, 0, 2, 0, 2, 2, 1, 1, 0]","[-20.         -16.           0.           0.           0.
   0.           0.         -18.15606456   9.9949294 ]"
"[2, 1, 0, 1, 0, 0, 2, 2, 1]","[-34.99518083 -20.           5.31427612   0.           0.
   0.           0.         -20.           0.        ]"
"[2, 1, 1, 0, 0, 2, 0, 1, 2]",[-20. -36. -20.   0.   0. -20.   0.   0.   0.]
"[2, 1, 0, 2, 2, 1, 0, 1, 0]",[-36. -20.   0.   0.   0.   0.   0.   0.   0.]
"[0, 1, 0, 2, 0, 0, 1, 0, 2]","[7.19030434 0.         0.         0.         0.         0.
 0.         0.         0.        ]"
"[1, 0, 2, 0, 0, 2, 1, 1, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[1, 0, 1, 2, 2, 1, 0, 0, 2]","[-20.           9.14100654   0.           0.           0.
   0.           0.           0.           0.        ]"
"[1, 0, 2, 2, 2, 1, 1, 2, 1]","[-48.47681889   1.         -19.802      -19.80485348 -35.6436
 -35.64370281   0.         -66.56640436 -35.64360004]"
"[2, 1, 1, 2, 2, 0, 1, 0, 0]",[-39.96  -20.    -20.    -39.168 -20.    -28.8   -20.    -28.8   -28.8  ]
"[2, 1, 0, 1, 1, 0, 2, 0, 2]","[-20.         -34.02598418 -12.8        -34.02935029 -20.
   9.99009648   0.           0.           0.        ]"
"[0, 1, 0, 0, 1, 0, 2, 2, 0]","[-16.         -20.         -16.           1.97064971   0.
   0.         -20.           0.           0.        ]"
"[1, 0, 1, 1, 2, 0, 2, 2, 0]","[-67.13346188  10.         -44.98256    -61.38704001 -18.02000593
 -28.8        -43.9688     -60.57986188 -17.75940982]"
"[1, 0, 2, 2, 2, 1, 1, 1, 2]","[-20.           1.         -19.802      -19.802        0.
 -35.64476879   0.           0.         -35.64521785]"
"[1, 0, 0, 0, 2, 1, 2, 1, 2]","[-20.         -10.82026319   4.08788424 -16.           0.
 -19.9347335    0.         -19.37917673   0.        ]"
"[0, 1, 0, 2, 1, 0, 0, 2, 0]","[6.62722165 0.         0.         0.         0.         0.
 0.         0.         0.        ]"
"[1, 0, 0, 1, 2, 0, 2, 1, 2]","[-20.         -12.404        4.28180687   0.           0.
 -16.         -19.37082241 -20.           0.        ]"
"[1, 0, 1, 2, 2, 1, 2, 0, 1]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[1, 0, 1, 2, 2, 0, 0, 1, 2]","[-34.1900807    9.99009648 -45.3269112  -18.02382988   0.
   0.           0.07128      0.           0.        ]"
"[0, 1, 0, 0, 0, 2, 0, 2, 1]","[  4.67644265 -20.           0.           0.           0.
   0.           0.           0.           0.        ]"
"[0, 1, 0, 2, 0, 0, 2, 0, 1]","[1.7142489 0.        0.        0.        0.        0.        0.
 0.        0.       ]"
"[2, 0, 0, 1, 0, 0, 1, 2, 0]","[-20.          1.5098201   0.          0.          0.          0.
   0.          0.          0.       ]"
"[2, 0, 1, 1, 2, 0, 1, 2, 0]",[-20. -16.   0.   0.   0.   0. -20.   0.   0.]
"[2, 1, 1, 2, 1, 0, 2, 0, 0]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[0, 1, 0, 2, 0, 0, 0, 2, 1]","[1.3311936 0.        0.        0.        0.        0.        0.
 0.        0.       ]"
"[0, 0, 2, 0, 0, 1, 2, 0, 1]",[-16. -16. -20. -16.   0.   0.   0.   0.   0.]
"[1, 0, 2, 0, 1, 1, 2, 2, 1]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[0, 1, 2, 2, 0, 0, 1, 0, 0]","[ -5.68491629 -20.         -20.         -20.           2.20495829
   0.         -19.90625946   0.           0.        ]"
"[2, 1, 1, 2, 0, 0, 0, 1, 2]",[-20. -20. -20.   0.   0.   0.   0. -20.   0.]
"[2, 1, 1, 1, 1, 2, 2, 2, 0]","[-58.5569129  -20.         -20.         -66.74898044 -20.
 -35.80204112 -58.55688003 -48.44360024   1.        ]"
"[0, 2, 1, 0, 1, 0, 0, 0, 2]","[  1.98    -19.60796   0.        0.        0.        0.        0.
   0.        0.     ]"
"[1, 0, 1, 2, 1, 1, 2, 2, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[1, 2, 0, 2, 1, 0, 0, 0, 1]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[2, 1, 1, 2, 0, 1, 0, 2, 1]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[1, 2, 1, 2, 1, 2, 2, 1, 1]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[1, 2, 2, 2, 2, 1, 1, 0, 1]","[-34.02000041 -34.02000001 -34.02       -45.23600033 -34.0200008
 -34.02000007 -45.23600124  10.           0.        ]"
"[2, 1, 1, 1, 2, 1, 0, 2, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[1, 0, 2, 0, 2, 1, 1, 0, 2]","[-20.           5.41188215   0.           2.           0.
 -19.44374452   0.           0.         -18.9687    ]"
"[2, 1, 1, 1, 2, 0, 1, 2, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[1, 2, 2, 2, 1, 1, 1, 0, 2]","[-35.80215687 -20.         -48.44360534 -19.802      -35.6436
   0.         -19.80200001   1.         -19.80200001]"
"[2, 1, 1, 0, 0, 0, 2, 2, 1]","[-20.         -20.         -20.           3.22610901   0.
   0.           0.           0.           0.        ]"
"[0, 1, 0, 2, 0, 0, 0, 1, 2]",[0.96624 0.      0.      0.      0.      0.      0.      0.      0.     ]
"[1, 2, 2, 1, 0, 1, 2, 1, 2]","[-34.02748023 -34.35218888 -20.         -20.           9.99977699
   0.           0.           0.           0.        ]"
"[2, 1, 1, 1, 2, 1, 2, 0, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[2, 1, 1, 1, 0, 2, 2, 0, 0]","[-20.         -20.         -20.         -35.52811482   4.70995577
   0.           0.           0.           0.13311936]"
"[1, 1, 0, 2, 2, 2, 1, 1, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[1, 0, 2, 2, 1, 0, 1, 0, 2]","[-20.         -28.8        -20.         -20.         -20.
   0.98999823 -58.5716899  -12.60645856 -58.62061232]"
"[1, 2, 2, 0, 1, 0, 2, 1, 0]","[-35.08803036 -20.         -20.           9.86234897   0.
   0.           0.         -18.22277561   2.        ]"
"[1, 2, 2, 2, 1, 0, 1, 0, 1]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[0, 0, 0, 2, 0, 1, 0, 2, 1]","[2.986927 0.       0.       0.       0.       0.       0.       0.
 0.      ]"
"[1, 1, 1, 2, 2, 1, 2, 1, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[1, 0, 2, 0, 0, 2, 2, 1, 1]","[-55.56318912 -16.         -34.0230639  -16.           9.99998084
 -18.03168786   0.         -18.02041123   0.        ]"
"[1, 2, 0, 1, 1, 2, 2, 0, 0]","[-19.3347238  -34.29859941   3.82663602 -19.65985241   0.
   0.           0.           0.           0.        ]"
"[2, 1, 2, 1, 1, 2, 1, 2, 0]","[-20.         -20.         -20.         -20.         -20.
 -20.         -20.         -20.           0.91410065]"
"[1, 0, 2, 0, 2, 2, 1, 1, 1]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[1, 2, 2, 0, 0, 2, 1, 1, 0]","[-20.        -20.        -20.          8.3222784   1.7142489   0.
   0.          0.          0.       ]"
"[1, 2, 2, 2, 2, 1, 1, 1, 0]","[-61.4745377  -34.02000026 -34.6688064  -45.2645386  -20.
 -71.83801708 -45.26517735 -20.           9.99999986]"
"[0, 0, 2, 0, 2, 0, 1, 0, 1]","[3.49422714 0.         0.         0.         0.         0.
 0.         0.         0.        ]"
"[1, 0, 2, 0, 2, 2, 0, 1, 1]","[-20.         -16.         -20.         -16.         -20.
 -20.           9.96222107   0.           0.        ]"
"[0, 0, 2, 0, 1, 0, 1, 0, 2]",[-16.   0.   0.   0.   0.   0.   0.   0.   0.]
"[1, 2, 2, 1, 1, 2, 0, 0, 1]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[0, 0, 0, 2, 2, 1, 0, 1, 0]","[1.9713908 0.        0.        0.        0.        0.        0.
 0.        0.       ]"
"[1, 2, 0, 2, 0, 1, 0, 1, 2]","[-20.         -20.           0.48082857   0.           0.
   0.           0.           0.           0.        ]"
"[1, 0, 0, 1, 0, 2, 2, 1, 2]","[-20.         -16.           3.80904542   0.           0.
   0.           0.           0.           0.        ]"
"[0, 2, 1, 0, 2, 1, 0, 0, 0]",[-16. -20.   0.   0.   0.   0.   0.   0.   0.]
"[2, 1, 0, 1, 0, 2, 0, 1, 2]","[-36.     -20.       0.7128   0.       0.       0.       0.       0.
   0.    ]"
"[0, 2, 0, 0, 0, 2, 0, 1, 1]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[1, 2, 0, 2, 0, 2, 0, 1, 1]",[-20. -20.   0. -20.   0.   0.   0.   0.   0.]
"[0, 0, 1, 1, 0, 2, 0, 0, 2]",[1.98 0.   0.   0.   0.   0.   0.   0.   0.  ]
"[2, 1, 1, 1, 1, 0, 2, 2, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[1, 1, 1, 0, 1, 2, 2, 2, 0]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[1, 0, 2, 1, 2, 1, 2, 1, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[1, 2, 2, 0, 1, 0, 0, 1, 2]","[-20.         -20.         -35.80699087 -16.         -20.
   2.03918667   0.           0.           0.        ]"
"[0, 1, 0, 1, 0, 0, 2, 0, 2]","[-14.93504512 -36.         -16.         -20.         -16.
 -28.8        -35.96788408 -12.44965255 -20.        ]"
"[2, 1, 0, 1, 1, 0, 0, 2, 2]","[-34.02000041 -20.         -47.232      -45.23617679 -45.25889684
   9.99999989   0.         -32.70178643   0.        ]"
"[1, 0, 0, 1, 2, 2, 0, 1, 2]","[-20.         -16.           9.86906221   0.           0.
   0.           0.           0.           0.        ]"
"[1, 0, 2, 2, 1, 0, 0, 1, 2]","[-45.23609935   9.99999598   0.           0.           0.
   1.96173772   0.           0.           0.        ]"
"[2, 2, 0, 0, 1, 0, 1, 0, 0]",[-20.  -20.    3.6   0.    0.    0.    0.    0.    0. ]
"[0, 1, 2, 0, 0, 1, 2, 0, 0]","[ -4.10514736 -20.         -20.           0.           0.
   0.           0.           0.           0.        ]"
"[1, 1, 2, 2, 0, 2, 2, 1, 1]",[-20. -20. -20. -20.   0.   0.   0.   0.   0.]
"[2, 0, 1, 0, 1, 0, 2, 0, 0]",[-20. -16. -20.   0.   0.   0.   0.   0.   0.]
"[2, 0, 0, 0, 2, 1, 0, 0, 1]",[-20.    0.    3.6   0.    0.    0.    0.    0.    0. ]
"[0, 0, 0, 2, 0, 1, 2, 1, 0]","[0.66881899 0.         0.         0.         0.         0.
 0.         0.         0.        ]"
"[0, 2, 2, 0, 1, 0, 0, 0, 1]",[4.88 0.   0.   0.   0.   0.   0.   0.   0.  ]
"[1, 2, 2, 0, 1, 0, 0, 0, 1]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[1, 0, 2, 2, 1, 2, 1, 1, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[1, 1, 0, 1, 2, 2, 2, 1, 2]","[-20.           0.           8.92625818   0.         -20.
   0.           0.           0.           0.        ]"
"[2, 1, 1, 2, 0, 0, 1, 0, 2]",[-20.   -20.   -20.   -20.     4.88   0.     0.     0.     0.  ]
"[1, 2, 2, 2, 1, 0, 0, 1, 0]","[-36.         -36.         -20.         -35.87419805 -20.
   0.           0.76134952   0.           6.7232    ]"
"[1, 2, 2, 2, 1, 1, 2, 1, 0]",[-20. -20. -20. -36. -36. -20. -20. -20.   0.]
"[1, 2, 2, 0, 1, 0, 1, 0, 2]","[-20.         -20.         -20.           9.31280523   0.
   0.           0.         -16.           0.        ]"
"[1, 0, 2, 0, 1, 2, 2, 1, 0]","[-20.           9.77482002   0.           0.           0.
 -20.           0.           0.           0.        ]"
"[0, 1, 0, 0, 2, 0, 2, 1, 0]",[-16. -20.   0.   0.   0.   0.   0.   0.   0.]
"[1, 2, 2, 0, 0, 2, 0, 1, 1]","[-36.         -20.         -20.           8.77973771   2.
   0.           2.         -19.7961392    0.        ]"
"[2, 1, 2, 1, 1, 2, 0, 0, 0]","[-20.         -34.07573205 -20.         -20.         -20.
 -20.         -16.           9.71852502   0.        ]"
"[2, 1, 2, 1, 1, 0, 2, 0, 0]","[-20.         -20.         -20.         -20.         -20.
   9.99893662   0.           0.           0.        ]"
"[0, 1, 2, 1, 2, 1, 2, 0, 0]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[1, 0, 1, 2, 2, 1, 2, 1, 2]","[-54.62449983   9.99999215   0.           0.           0.
   0.           0.         -32.43674021   0.        ]"
"[2, 1, 1, 0, 2, 0, 2, 0, 1]","[-20.         -20.         -20.           2.47874037   0.
   0.           0.           0.           0.        ]"
"[1, 1, 1, 1, 2, 2, 2, 1, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[0, 2, 0, 2, 1, 1, 0, 0, 0]","[0.8873674 0.        0.        0.        0.        0.        0.
 0.        0.       ]"
"[1, 2, 0, 2, 1, 1, 0, 0, 2]","[-20.         -20.           3.16188918   0.           0.
   0.           0.           0.           0.        ]"
"[1, 2, 2, 1, 2, 1, 0, 1, 2]","[-20.         -20.         -20.         -34.04282785 -20.
 -20.           9.92621302   0.           0.        ]"
"[2, 0, 0, 1, 0, 0, 1, 0, 2]","[-20.          -2.34308448 -16.         -20.           4.51132764
   0.           0.           0.           0.        ]"
"[0, 2, 0, 2, 1, 0, 0, 1, 0]","[0.90008463 0.         0.         0.         0.         0.
 0.         0.         0.        ]"
"[1, 0, 1, 2, 1, 2, 0, 2, 0]","[-20.           9.56019535   0.           0.           0.
   0.           2.           0.           0.        ]"
"[1, 0, 2, 2, 1, 0, 0, 0, 1]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[1, 2, 2, 1, 2, 1, 1, 0, 0]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[1, 2, 2, 0, 0, 2, 1, 0, 1]","[-20.      -20.      -20.        7.37856   0.      -19.604     0.
   0.        0.     ]"
"[2, 1, 2, 1, 2, 0, 1, 1, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[2, 1, 1, 1, 1, 2, 0, 2, 2]","[-45.23608633 -20.         -20.         -35.03376    -45.23601526
 -20.           9.99999972 -18.1900807  -61.20900017]"
"[1, 0, 0, 2, 2, 2, 1, 0, 1]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[1, 2, 1, 0, 0, 1, 2, 2, 1]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[1, 0, 1, 0, 2, 1, 2, 2, 1]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[1, 0, 2, 2, 1, 0, 1, 2, 0]","[-35.24958406   3.15431808 -19.44889879   0.         -19.13960709
   1.7142489  -34.40928173 -20.           0.        ]"
"[2, 0, 1, 1, 0, 0, 0, 2, 0]","[-35.37197978  -1.52073991 -35.86516643 -35.60692952   6.90920919
   0.396        0.           0.           0.        ]"
"[1, 0, 2, 2, 1, 2, 1, 0, 1]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[1, 2, 0, 1, 2, 2, 0, 1, 0]","[-20.         -20.           3.58349649 -18.90591135   0.
   0.           0.           0.           0.        ]"
"[1, 2, 2, 1, 2, 0, 2, 1, 1]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[2, 0, 2, 0, 0, 0, 1, 0, 1]",[-20.   0.   0.   0.   0.   0.   0.   0.   0.]
"[1, 2, 2, 1, 2, 0, 1, 0, 1]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[0, 0, 0, 2, 1, 1, 2, 0, 0]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[1, 0, 0, 2, 1, 1, 2, 2, 0]",[-20.      3.564   0.      0.      0.      0.      0.      0.      0.   ]
"[2, 1, 0, 1, 2, 1, 0, 0, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[1, 1, 0, 2, 1, 0, 2, 1, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[1, 2, 0, 0, 1, 2, 1, 0, 2]","[-34.08966506 -20.           9.64815628   0.           0.
   0.           0.           0.           0.        ]"
"[1, 1, 1, 2, 2, 1, 1, 2, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
